Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778620942,100,,Aggregated,42.500000,6.600000,52,79,97,110,140,170,210,240,900,1000,1000,2751,410,52,71.70366924083432,6.004804978147149,1029.534340952523,13187.97637222828
1778620943,100,,Aggregated,43.100000,7.000000,53,79,97,110,140,170,210,240,900,1000,1000,2786,416,52,71.74732623677313,6.004804978147149,1029.534340952523,13205.620603015075
1778620944,100,,Aggregated,43.300000,6.500000,53,79,97,110,140,170,210,240,900,1000,1000,2840,427,53,71.79434105014415,6.004804978147149,1029.534340952523,13251.734154929578
1778620945,100,,Aggregated,43.700000,6.400000,53,79,97,110,140,170,210,240,900,1000,1000,2887,432,53,71.91257777767869,6.004804978147149,1029.534340952523,13314.94492552823
1778620946,100,,Aggregated,44.400000,6.800000,53,79,97,110,140,170,210,230,900,1000,1000,2917,445,53,71.51763670974663,6.004804978147149,1029.534340952523,13276.567020911896
1778620947,100,,Aggregated,44.100000,6.400000,53,79,97,110,140,170,210,240,900,1000,1000,2965,451,53,71.83865187285251,6.004804978147149,1029.534340952523,13344.381787521079
1778620948,100,,Aggregated,43.700000,7.400000,54,80,98,110,140,180,220,240,850,1000,1000,3024,457,53,72.52457753379267,6.004804978147149,1029.534340952523,13415.265542328043
1778620949,100,,Aggregated,43.600000,7.400000,53,79,98,110,140,180,220,240,850,1000,1000,3061,467,53,72.22793702333095,6.004804978147149,1029.534340952523,13420.799085266253
1778620950,100,,Aggregated,45.600000,7.400000,53,79,98,110,140,170,220,240,850,1000,1000,3097,476,53,71.9914378516462,6.004804978147149,1029.534340952523,13434.413626089765
1778620951,100,,Aggregated,45.100000,8.000000,53,79,98,110,140,170,210,240,850,1000,1000,3148,483,53,72.06064227382976,6.004804978147149,1029.534340952523,13498.379288437103
1778620952,100,,Aggregated,44.800000,8.100000,53,80,98,110,140,170,210,240,850,1000,1000,3192,486,53,72.10154005458793,6.004804978147149,1029.534340952523,13551.664786967418
1778620953,100,,Aggregated,43.800000,7.500000,53,79,98,110,140,170,210,240,850,1000,1000,3238,497,53,71.92016885838218,6.004804978147149,1029.534340952523,13574.163990117357
1778620954,100,,Aggregated,43.900000,7.500000,53,79,97,110,140,170,210,240,850,1000,1000,3267,509,53,71.66361760735491,6.004804978147149,1029.534340952523,13541.226507499236
1778620955,100,,Aggregated,45.100000,8.000000,53,79,97,110,140,170,210,240,850,1000,1000,3306,517,53,71.62078842122803,6.004804978147149,1029.534340952523,13571.457652752571
1778620956,100,,Aggregated,43.100000,8.300000,53,79,97,110,140,170,210,240,850,1000,1000,3361,525,53,71.70822032548851,6.004804978147149,1029.534340952523,13616.827729842309
1778620957,100,,Aggregated,42.400000,8.600000,53,79,97,110,140,170,210,240,850,1000,1000,3402,532,53,71.4652468247787,6.004804978147149,1029.534340952523,13642.291299235743
1778620958,100,,Aggregated,44.200000,7.900000,53,79,97,110,140,170,210,240,850,1000,1000,3434,539,53,71.34970578705527,6.004804978147149,1029.534340952523,13667.23587652883
1778620959,100,,Aggregated,43.600000,7.900000,53,78,97,110,140,170,210,240,850,1000,1000,3480,549,53,71.17506081747538,6.004804978147149,1029.534340952523,13696.655747126437
1778620960,100,,Aggregated,41.200000,8.300000,53,78,97,110,140,170,210,230,850,1000,1000,3520,558,53,71.01888839742142,6.004804978147149,1029.534340952523,13727.414204545454
1778620961,100,,Aggregated,41.800000,8.100000,53,79,98,110,140,170,210,240,850,1000,1000,3573,566,53,71.7902526279558,6.004804978147149,1029.534340952523,13788.437167646236
1778620962,100,,Aggregated,41.700000,7.900000,53,79,98,110,140,170,210,240,850,1000,1000,3619,578,53,71.72366235060754,6.004804978147149,1029.534340952523,13814.426360873169
1778620963,100,,Aggregated,43.000000,8.200000,53,78,97,110,140,170,210,240,850,1000,1000,3650,587,53,71.42091832582979,6.004804978147149,1029.534340952523,13811.010684931507
1778620964,100,,Aggregated,43.200000,9.000000,53,78,98,110,140,170,210,240,850,1000,1000,3700,589,53,71.722962618774,6.004804978147149,1029.534340952523,13902.237027027028
1778620965,100,,Aggregated,41.300000,9.000000,53,79,98,110,150,180,220,240,850,1000,1000,3743,597,53,72.00507066675893,6.004804978147149,1029.534340952523,13937.725353994123
1778620966,100,,Aggregated,42.800000,8.100000,53,79,98,110,150,180,210,240,850,1000,1000,3798,605,53,72.00646189445058,6.004804978147149,1029.534340952523,13992.617956819378
1778620967,100,,Aggregated,43.900000,8.000000,53,78,98,110,140,180,210,240,850,1000,1000,3827,611,53,71.78353096226093,6.004804978147149,1029.534340952523,14003.976221583485
1778620968,100,,Aggregated,43.000000,8.000000,53,78,98,110,140,170,210,240,850,1000,1000,3862,617,53,71.5963273391283,6.004804978147149,1029.534340952523,14034.745209735887
1778620969,100,,Aggregated,42.600000,8.000000,53,78,97,110,140,170,210,240,850,1000,1000,3910,629,53,71.51564523968321,6.004804978147149,1029.534340952523,14063.21483375959
1778620970,100,,Aggregated,42.700000,7.800000,53,78,98,110,140,180,210,240,850,1000,1000,3954,639,53,71.76123572370724,6.004804978147149,1029.534340952523,14096.45928174001
1778620971,100,,Aggregated,42.500000,8.000000,53,78,97,110,140,180,210,240,810,1000,1000,4001,646,53,71.56471406351481,6.004804978147149,1029.534340952523,14139.342914271432
